"","id","age","nage","sex","condition","trial","block","stimulus","agent","predicate","patient","compr","diff","typediff_1","typediff_2","mod_or_add","sim_or_seq","hol_or_atom","nr_elements","order","Age"
"2046","489072","8",8.21917808219178,"f","transitive_2",32,"transfer","cat_chase_duck","cat","chase","duck",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2047","489072","8",8.21917808219178,"f","transitive_2",33,"transfer","cat_pet_duck","cat","pet","duck",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2048","489072","8",8.21917808219178,"f","transitive_2",34,"transfer","duck_pet_cat","duck","pet","cat",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2049","489072","8",8.21917808219178,"f","transitive_2",35,"transfer","duck_chase_cat","duck","chase","cat",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2050","489072","8",8.21917808219178,"f","transitive_2",36,"transfer","cat_chase_duck","cat","chase","duck",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2051","366284","8",8.44109589041096,"f","transitive_2",7,"variations","monkey_chase_elephant","monkey","chase","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2052","366284","8",8.44109589041096,"f","transitive_2",8,"variations","elephant_pet_monkey","elephant","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2053","366284","8",8.44109589041096,"f","transitive_2",9,"variations","monkey_pet_elephant","monkey","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2054","366284","8",8.44109589041096,"f","transitive_2",10,"variations","monkey_chase_elephant","monkey","chase","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2055","366284","8",8.44109589041096,"f","transitive_2",11,"variations","elephant_chase_monkey","elephant","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2056","366284","8",8.44109589041096,"f","transitive_2",12,"variations","monkey_pet_elephant","monkey","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2057","366284","8",8.44109589041096,"f","transitive_2",13,"variations","elephant_pet_monkey","elephant","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2058","366284","8",8.44109589041096,"f","transitive_2",14,"variations","elephant_chase_monkey","elephant","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2059","366284","8",8.44109589041096,"f","transitive_2",15,"variations","elephant_pet_monkey","elephant","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2060","366284","8",8.44109589041096,"f","transitive_2",16,"variations","monkey_pet_elephant","monkey","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2061","366284","8",8.44109589041096,"f","transitive_2",17,"variations","elephant_pet_monkey","elephant","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2062","366284","8",8.44109589041096,"f","transitive_2",18,"variations","monkey_pet_elephant","monkey","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2063","366284","8",8.44109589041096,"f","transitive_2",19,"variations","elephant_pet_monkey","elephant","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2064","366284","8",8.44109589041096,"f","transitive_2",20,"variations","elephant_chase_monkey","elephant","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2065","366284","8",8.44109589041096,"f","transitive_2",21,"variations","monkey_chase_elephant","monkey","chase","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2066","366284","8",8.44109589041096,"f","transitive_2",22,"variations","elephant_chase_monkey","elephant","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2067","366284","8",8.44109589041096,"f","transitive_2",23,"variations","monkey_pet_elephant","monkey","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2068","366284","8",8.44109589041096,"f","transitive_2",29,"transfer","cat_chase_duck","cat","chase","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2069","366284","8",8.44109589041096,"f","transitive_2",30,"transfer","cat_pet_duck","cat","pet","duck",0,"yes","hol",NA,0,0,0,1,"s","8yo"
"2070","366284","8",8.44109589041096,"f","transitive_2",31,"transfer","duck_chase_cat","duck","chase","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2071","366284","8",8.44109589041096,"f","transitive_2",32,"transfer","duck_pet_cat","duck","pet","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2072","366284","8",8.44109589041096,"f","transitive_2",33,"transfer","cat_pet_duck","cat","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2073","366284","8",8.44109589041096,"f","transitive_2",34,"transfer","duck_pet_cat","duck","pet","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2074","366284","8",8.44109589041096,"f","transitive_2",35,"transfer","duck_chase_cat","duck","chase","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2075","366284","8",8.44109589041096,"f","transitive_2",36,"transfer","cat_chase_duck","cat","chase","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2076","361184","8",8.48219178082192,"m","transitive_2",7,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2077","361184","8",8.48219178082192,"m","transitive_2",8,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2078","361184","8",8.48219178082192,"m","transitive_2",9,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2079","361184","8",8.48219178082192,"m","transitive_2",10,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2080","361184","8",8.48219178082192,"m","transitive_2",11,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2081","361184","8",8.48219178082192,"m","transitive_2",12,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2082","361184","8",8.48219178082192,"m","transitive_2",13,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2083","361184","8",8.48219178082192,"m","transitive_2",14,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2084","361184","8",8.48219178082192,"m","transitive_2",15,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2085","361184","8",8.48219178082192,"m","transitive_2",16,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2086","361184","8",8.48219178082192,"m","transitive_2",17,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2087","361184","8",8.48219178082192,"m","transitive_2",18,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2088","361184","8",8.48219178082192,"m","transitive_2",19,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2089","361184","8",8.48219178082192,"m","transitive_2",20,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2090","361184","8",8.48219178082192,"m","transitive_2",21,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2091","361184","8",8.48219178082192,"m","transitive_2",22,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2092","361184","8",8.48219178082192,"m","transitive_2",23,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2093","361184","8",8.48219178082192,"m","transitive_2",24,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2094","361184","8",8.48219178082192,"m","transitive_2",29,"transfer","cat_chase_elephant","cat","chase","elephant",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2095","361184","8",8.48219178082192,"m","transitive_2",30,"transfer","elephant_pet_cat","elephant","pet","cat",0,"yes","hol",NA,0,0,0,1,"o","8yo"
"2096","361184","8",8.48219178082192,"m","transitive_2",31,"transfer","elephant_chase_cat","elephant","chase","cat",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2097","361184","8",8.48219178082192,"m","transitive_2",32,"transfer","cat_pet_elephant","cat","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2098","361184","8",8.48219178082192,"m","transitive_2",33,"transfer","elephant_pet_cat","elephant","pet","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2099","361184","8",8.48219178082192,"m","transitive_2",34,"transfer","cat_chase_elephant","cat","chase","elephant",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2100","361184","8",8.48219178082192,"m","transitive_2",35,"transfer","elephant_chase_cat","elephant","chase","cat",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2101","361184","8",8.48219178082192,"m","transitive_2",36,"transfer","cat_pet_elephant","cat","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2102","363344","8",8.49041095890411,"m","transitive_2",7,"variations","elephant_pet_duck","elephant","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2103","363344","8",8.49041095890411,"m","transitive_2",8,"variations","duck_chase_elephant","duck","chase","elephant",0,"yes","partseq",NA,1,1,1,2,"os","8yo"
"2104","363344","8",8.49041095890411,"m","transitive_2",9,"variations","elephant_chase_duck","elephant","chase","duck",1,"yes","partseq",NA,1,1,1,1,"so","8yo"
"2105","363344","8",8.49041095890411,"m","transitive_2",10,"variations","duck_pet_elephant","duck","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2106","363344","8",8.49041095890411,"m","transitive_2",11,"variations","duck_pet_elephant","duck","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2107","363344","8",8.49041095890411,"m","transitive_2",12,"variations","elephant_pet_duck","elephant","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2108","363344","8",8.49041095890411,"m","transitive_2",13,"variations","elephant_chase_duck","elephant","chase","duck",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2109","363344","8",8.49041095890411,"m","transitive_2",14,"variations","duck_chase_elephant","duck","chase","elephant",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2110","363344","8",8.49041095890411,"m","transitive_2",15,"variations","duck_chase_elephant","duck","chase","elephant",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2111","363344","8",8.49041095890411,"m","transitive_2",16,"variations","elephant_chase_duck","elephant","chase","duck",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2112","363344","8",8.49041095890411,"m","transitive_2",17,"variations","duck_pet_elephant","duck","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2113","363344","8",8.49041095890411,"m","transitive_2",18,"variations","elephant_pet_duck","elephant","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2114","363344","8",8.49041095890411,"m","transitive_2",19,"variations","duck_pet_elephant","duck","pet","elephant",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2115","363344","8",8.49041095890411,"m","transitive_2",20,"variations","elephant_pet_duck","elephant","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2116","363344","8",8.49041095890411,"m","transitive_2",21,"variations","duck_chase_elephant","duck","chase","elephant",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2117","363344","8",8.49041095890411,"m","transitive_2",22,"variations","elephant_chase_duck","elephant","chase","duck",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2118","363344","8",8.49041095890411,"m","transitive_2",23,"variations","duck_chase_elephant","duck","chase","elephant",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2119","363344","8",8.49041095890411,"m","transitive_2",24,"variations","elephant_pet_duck","elephant","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2120","363344","8",8.49041095890411,"m","transitive_2",29,"transfer","rabbit_pet_cat","rabbit","pet","cat",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2121","363344","8",8.49041095890411,"m","transitive_2",30,"transfer","cat_chase_rabbit","cat","chase","rabbit",0,"yes","hol",NA,0,0,0,1,"o","8yo"
"2122","363344","8",8.49041095890411,"m","transitive_2",31,"transfer","rabbit_chase_cat","rabbit","chase","cat",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2123","363344","8",8.49041095890411,"m","transitive_2",32,"transfer","cat_pet_rabbit","cat","pet","rabbit",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2124","363344","8",8.49041095890411,"m","transitive_2",33,"transfer","cat_pet_rabbit","cat","pet","rabbit",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2125","363344","8",8.49041095890411,"m","transitive_2",34,"transfer","rabbit_chase_cat","rabbit","chase","cat",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2126","363344","8",8.49041095890411,"m","transitive_2",35,"transfer","cat_chase_rabbit","cat","chase","rabbit",1,"yes","partseq",NA,1,1,1,2,"so","8yo"
"2127","363344","8",8.49041095890411,"m","transitive_2",36,"transfer","rabbit_pet_cat","rabbit","pet","cat",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2128","389884","8",8.2027397260274,"m","transitive_2",7,"variations","cat_chase_monkey","cat","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2129","389884","8",8.2027397260274,"m","transitive_2",8,"variations","monkey_pet_cat","monkey","pet","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2130","389884","8",8.2027397260274,"m","transitive_2",9,"variations","cat_pet_monkey","cat","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2131","389884","8",8.2027397260274,"m","transitive_2",10,"variations","monkey_chase_cat","monkey","chase","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2132","389884","8",8.2027397260274,"m","transitive_2",11,"variations","cat_chase_monkey","cat","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2133","389884","8",8.2027397260274,"m","transitive_2",12,"variations","monkey_pet_cat","monkey","pet","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2134","389884","8",8.2027397260274,"m","transitive_2",13,"variations","cat_pet_monkey","cat","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2135","389884","8",8.2027397260274,"m","transitive_2",14,"variations","monkey_chase_cat","monkey","chase","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2136","389884","8",8.2027397260274,"m","transitive_2",15,"variations","cat_pet_monkey","cat","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2137","389884","8",8.2027397260274,"m","transitive_2",16,"variations","monkey_pet_cat","monkey","pet","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2138","389884","8",8.2027397260274,"m","transitive_2",17,"variations","monkey_chase_cat","monkey","chase","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2139","389884","8",8.2027397260274,"m","transitive_2",18,"variations","cat_chase_monkey","cat","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2140","389884","8",8.2027397260274,"m","transitive_2",19,"variations","cat_chase_monkey","cat","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2141","389884","8",8.2027397260274,"m","transitive_2",20,"variations","monkey_pet_cat","monkey","pet","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2142","389884","8",8.2027397260274,"m","transitive_2",21,"variations","monkey_chase_cat","monkey","chase","cat",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2143","389884","8",8.2027397260274,"m","transitive_2",22,"variations","cat_pet_monkey","cat","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2144","389884","8",8.2027397260274,"m","transitive_2",23,"variations","cat_chase_monkey","cat","chase","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2145","389884","8",8.2027397260274,"m","transitive_2",24,"variations","cat_pet_monkey","cat","pet","monkey",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2146","389884","8",8.2027397260274,"m","transitive_2",29,"transfer","rabbit_chase_duck","rabbit","chase","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2147","389884","8",8.2027397260274,"m","transitive_2",30,"transfer","duck_pet_rabbit","duck","pet","rabbit",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2148","389884","8",8.2027397260274,"m","transitive_2",31,"transfer","rabbit_pet_duck","rabbit","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2149","389884","8",8.2027397260274,"m","transitive_2",32,"transfer","duck_chase_rabbit","duck","chase","rabbit",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2150","389884","8",8.2027397260274,"m","transitive_2",33,"transfer","rabbit_pet_duck","rabbit","pet","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2151","389884","8",8.2027397260274,"m","transitive_2",34,"transfer","duck_pet_rabbit","duck","pet","rabbit",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2152","389884","8",8.2027397260274,"m","transitive_2",35,"transfer","rabbit_chase_duck","rabbit","chase","duck",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2153","389884","8",8.2027397260274,"m","transitive_2",36,"transfer","duck_chase_rabbit","duck","chase","rabbit",1,"yes","hol",NA,0,0,0,1,"s","8yo"
"2154","364544","8",8.45205479452055,"m","transitive_2",7,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2155","364544","8",8.45205479452055,"m","transitive_2",8,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2156","364544","8",8.45205479452055,"m","transitive_2",9,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2157","364544","8",8.45205479452055,"m","transitive_2",10,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2158","364544","8",8.45205479452055,"m","transitive_2",11,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2159","364544","8",8.45205479452055,"m","transitive_2",12,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2160","364544","8",8.45205479452055,"m","transitive_2",13,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2161","364544","8",8.45205479452055,"m","transitive_2",14,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2162","364544","8",8.45205479452055,"m","transitive_2",15,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2163","364544","8",8.45205479452055,"m","transitive_2",16,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2164","364544","8",8.45205479452055,"m","transitive_2",17,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2165","364544","8",8.45205479452055,"m","transitive_2",18,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2166","364544","8",8.45205479452055,"m","transitive_2",19,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2167","364544","8",8.45205479452055,"m","transitive_2",20,"variations","duck_chase_monkey","duck","chase","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2168","364544","8",8.45205479452055,"m","transitive_2",21,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2169","364544","8",8.45205479452055,"m","transitive_2",22,"variations","duck_pet_monkey","duck","pet","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2170","364544","8",8.45205479452055,"m","transitive_2",23,"variations","monkey_pet_duck","monkey","pet","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2171","364544","8",8.45205479452055,"m","transitive_2",24,"variations","monkey_chase_duck","monkey","chase","duck",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2172","364544","8",8.45205479452055,"m","transitive_2",29,"transfer","elephant_chase_rabbit","elephant","chase","rabbit",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2173","364544","8",8.45205479452055,"m","transitive_2",30,"transfer","rabbit_pet_elephant","rabbit","pet","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2174","364544","8",8.45205479452055,"m","transitive_2",31,"transfer","elephant_pet_rabbit","elephant","pet","rabbit",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2175","364544","8",8.45205479452055,"m","transitive_2",32,"transfer","rabbit_chase_elephant","rabbit","chase","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2176","364544","8",8.45205479452055,"m","transitive_2",33,"transfer","rabbit_chase_elephant","rabbit","chase","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2177","364544","8",8.45205479452055,"m","transitive_2",34,"transfer","elephant_pet_rabbit","elephant","pet","rabbit",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2178","364544","8",8.45205479452055,"m","transitive_2",35,"transfer","rabbit_pet_elephant","rabbit","pet","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2179","364544","8",8.45205479452055,"m","transitive_2",36,"transfer","elephant_chase_rabbit","elephant","chase","rabbit",0,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2180","359584","8",8.44931506849315,"m","transitive_2",7,"variations","elephant_chase_cat","elephant","chase","cat",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2181","359584","8",8.44931506849315,"m","transitive_2",8,"variations","cat_chase_elephant","cat","chase","elephant",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2182","359584","8",8.44931506849315,"m","transitive_2",9,"variations","cat_pet_elephant","cat","pet","elephant",0,"yes","seq",NA,1,1,1,3,"osp","8yo"
"2183","359584","8",8.44931506849315,"m","transitive_2",10,"variations","elephant_pet_cat","elephant","pet","cat",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2184","359584","8",8.44931506849315,"m","transitive_2",11,"variations","cat_pet_elephant","cat","pet","elephant",1,"yes","seq",NA,1,1,1,3,"osp","8yo"
"2185","359584","8",8.44931506849315,"m","transitive_2",12,"variations","cat_chase_elephant","cat","chase","elephant",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2186","359584","8",8.44931506849315,"m","transitive_2",13,"variations","elephant_pet_cat","elephant","pet","cat",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2187","359584","8",8.44931506849315,"m","transitive_2",14,"variations","elephant_chase_cat","elephant","chase","cat",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2188","359584","8",8.44931506849315,"m","transitive_2",15,"variations","elephant_pet_cat","elephant","pet","cat",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2189","359584","8",8.44931506849315,"m","transitive_2",16,"variations","elephant_chase_cat","elephant","chase","cat",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2190","359584","8",8.44931506849315,"m","transitive_2",17,"variations","cat_pet_elephant","cat","pet","elephant",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2191","359584","8",8.44931506849315,"m","transitive_2",18,"variations","cat_chase_elephant","cat","chase","elephant",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2192","359584","8",8.44931506849315,"m","transitive_2",19,"variations","elephant_pet_cat","elephant","pet","cat",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2193","359584","8",8.44931506849315,"m","transitive_2",20,"variations","elephant_chase_cat","elephant","chase","cat",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2194","359584","8",8.44931506849315,"m","transitive_2",21,"variations","cat_chase_elephant","cat","chase","elephant",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2195","359584","8",8.44931506849315,"m","transitive_2",22,"variations","cat_pet_elephant","cat","pet","elephant",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2196","359584","8",8.44931506849315,"m","transitive_2",23,"variations","elephant_pet_cat","elephant","pet","cat",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2197","359584","8",8.44931506849315,"m","transitive_2",24,"variations","cat_chase_elephant","cat","chase","elephant",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2198","359584","8",8.44931506849315,"m","transitive_2",29,"transfer","monkey_chase_rabbit","monkey","chase","rabbit",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2199","359584","8",8.44931506849315,"m","transitive_2",30,"transfer","rabbit_pet_monkey","rabbit","pet","monkey",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2200","359584","8",8.44931506849315,"m","transitive_2",31,"transfer","monkey_pet_rabbit","monkey","pet","rabbit",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2201","359584","8",8.44931506849315,"m","transitive_2",32,"transfer","rabbit_chase_monkey","rabbit","chase","monkey",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2202","359584","8",8.44931506849315,"m","transitive_2",33,"transfer","monkey_chase_rabbit","monkey","chase","rabbit",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2203","359584","8",8.44931506849315,"m","transitive_2",34,"transfer","rabbit_pet_monkey","rabbit","pet","monkey",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2204","359584","8",8.44931506849315,"m","transitive_2",35,"transfer","rabbit_chase_monkey","rabbit","chase","monkey",1,"yes","seq",NA,1,1,1,3,"spo","8yo"
"2205","359584","8",8.44931506849315,"m","transitive_2",36,"transfer","monkey_pet_rabbit","monkey","pet","rabbit",1,"yes","seq",NA,1,1,1,3,"sop","8yo"
"2206","318384","8",8.46849315068493,"m","transitive_2",7,"variations","monkey_chase_elephant","monkey","chase","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2207","318384","8",8.46849315068493,"m","transitive_2",8,"variations","elephant_pet_monkey","elephant","pet","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2208","318384","8",8.46849315068493,"m","transitive_2",9,"variations","monkey_pet_elephant","monkey","pet","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2209","318384","8",8.46849315068493,"m","transitive_2",10,"variations","elephant_chase_monkey","elephant","chase","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2210","318384","8",8.46849315068493,"m","transitive_2",11,"variations","monkey_chase_elephant","monkey","chase","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2211","318384","8",8.46849315068493,"m","transitive_2",12,"variations","elephant_chase_monkey","elephant","chase","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2212","318384","8",8.46849315068493,"m","transitive_2",13,"variations","monkey_pet_elephant","monkey","pet","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2213","318384","8",8.46849315068493,"m","transitive_2",14,"variations","elephant_pet_monkey","elephant","pet","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2214","318384","8",8.46849315068493,"m","transitive_2",15,"variations","monkey_chase_elephant","monkey","chase","elephant",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
"2215","318384","8",8.46849315068493,"m","transitive_2",16,"variations","elephant_pet_monkey","elephant","pet","monkey",1,"yes","seq",NA,1,1,1,2,"sp","8yo"
